,Month,Origin,DepDelay,ArrDelay,iata,airport,city,state,country,lat,long
3177,8,TPA,51778.0,41911.0,TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
3178,9,TPA,9210.0,-3771.0,TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
3179,10,TPA,21995.0,5395.0,TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
3180,11,TPA,27206.0,9858.0,TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
3181,12,TPA,80923.0,78938.0,TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
3182,1,TRI,1472.0,1222.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3183,2,TRI,1338.0,1602.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3184,3,TRI,1495.0,2095.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3185,4,TRI,716.0,345.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3186,5,TRI,-68.0,-425.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3187,6,TRI,589.0,1284.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3188,7,TRI,2936.0,3361.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3189,8,TRI,1908.0,2289.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3190,9,TRI,-53.0,-704.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3191,10,TRI,207.0,-56.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3192,11,TRI,746.0,1346.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3193,12,TRI,1551.0,1628.0,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3194,1,TUL,18889.0,21739.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3195,2,TUL,22452.0,27231.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3196,3,TUL,22008.0,28779.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3197,4,TUL,11127.0,17511.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3198,5,TUL,15617.0,18299.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3199,6,TUL,25021.0,30938.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3200,7,TUL,17736.0,21005.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3201,8,TUL,10165.0,18595.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3202,9,TUL,2514.0,2238.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3203,10,TUL,5794.0,2835.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3204,11,TUL,4868.0,4643.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3205,12,TUL,27142.0,33524.0,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3206,1,TUP,-38.0,-56.0,TUP,Tupelo Municipal ,Tupelo,MS,USA,34.26810833,-88.769895
3207,1,TUS,18261.0,27010.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3208,2,TUS,19939.0,20795.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3209,3,TUS,16090.0,15456.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3210,4,TUS,10248.0,9543.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3211,5,TUS,14567.0,15401.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3212,6,TUS,15924.0,18363.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3213,7,TUS,8199.0,11798.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3214,8,TUS,7592.0,10310.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3215,9,TUS,906.0,-2964.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3216,10,TUS,3679.0,-1819.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3217,11,TUS,4582.0,560.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3218,12,TUS,20771.0,28937.0,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
3219,1,TVC,6783.0,6772.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3220,2,TVC,7160.0,6098.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3221,3,TVC,2592.0,3855.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3222,4,TVC,1643.0,2228.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3223,5,TVC,1316.0,633.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3224,6,TVC,8983.0,8413.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3225,7,TVC,4914.0,4272.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3226,8,TVC,1785.0,735.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3227,9,TVC,3296.0,2921.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3228,10,TVC,213.0,-680.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3229,11,TVC,614.0,412.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3230,12,TVC,5265.0,6298.0,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3231,1,TWF,3672.0,3981.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3232,2,TWF,1222.0,829.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3233,3,TWF,-496.0,186.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3234,4,TWF,-1124.0,-890.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3235,5,TWF,-1305.0,-1336.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3236,6,TWF,-608.0,-423.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3237,7,TWF,-451.0,-259.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3238,8,TWF,-687.0,-164.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3239,9,TWF,-692.0,-605.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3240,10,TWF,-654.0,-584.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3241,11,TWF,-945.0,-542.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3242,12,TWF,2839.0,2207.0,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3243,1,TXK,1259.0,956.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3244,2,TXK,766.0,904.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3245,3,TXK,1350.0,1224.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3246,4,TXK,361.0,594.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3247,5,TXK,593.0,520.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3248,6,TXK,811.0,720.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3249,7,TXK,659.0,994.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3250,8,TXK,36.0,162.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3251,9,TXK,346.0,82.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3252,10,TXK,155.0,-27.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3253,11,TXK,-78.0,132.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3254,12,TXK,943.0,1271.0,TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,33.45370806,-93.99102
3255,1,TYR,2323.0,974.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3256,2,TYR,1185.0,1600.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3257,3,TYR,1744.0,2080.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3258,4,TYR,34.0,510.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3259,5,TYR,261.0,431.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3260,6,TYR,997.0,1010.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3261,7,TYR,-194.0,185.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3262,8,TYR,290.0,804.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3263,9,TYR,3.0,464.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3264,10,TYR,-183.0,187.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3265,11,TYR,407.0,74.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3266,12,TYR,1180.0,1338.0,TYR,Tyler Pounds ,Tyler,TX,USA,32.35413889,-95.40238611
3267,1,TYS,10369.0,10732.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3268,2,TYS,11510.0,14750.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3269,3,TYS,14632.0,16760.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3270,4,TYS,8175.0,8513.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3271,5,TYS,6775.0,6285.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3272,6,TYS,19925.0,19103.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3273,7,TYS,14097.0,11038.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3274,8,TYS,10341.0,7612.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3275,9,TYS,3956.0,1410.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3276,10,TYS,3772.0,-400.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3277,11,TYS,6349.0,3905.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3278,12,TYS,18384.0,20551.0,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3279,1,VLD,420.0,696.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3280,2,VLD,1515.0,1503.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3281,3,VLD,1453.0,1581.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3282,4,VLD,1988.0,845.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3283,5,VLD,97.0,232.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3284,6,VLD,907.0,874.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3285,7,VLD,758.0,928.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3286,8,VLD,720.0,765.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3287,9,VLD,127.0,24.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3288,10,VLD,297.0,279.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3289,11,VLD,673.0,886.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3290,12,VLD,1010.0,786.0,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222
3291,1,VPS,4734.0,5077.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3292,2,VPS,6133.0,7903.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3293,3,VPS,6811.0,10585.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3294,4,VPS,4887.0,6777.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3295,5,VPS,3384.0,2837.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3296,6,VPS,7871.0,9674.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3297,7,VPS,7085.0,8843.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3298,8,VPS,6339.0,6650.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3299,9,VPS,303.0,1839.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3300,10,VPS,2921.0,2157.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3301,11,VPS,2856.0,2300.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3302,12,VPS,9928.0,10489.0,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254
3303,1,WRG,1220.0,941.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3304,2,WRG,313.0,402.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3305,3,WRG,86.0,300.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3306,4,WRG,-419.0,-335.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3307,5,WRG,172.0,345.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3308,6,WRG,448.0,466.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3309,7,WRG,578.0,232.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3310,8,WRG,1388.0,1176.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3311,9,WRG,116.0,358.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3312,10,WRG,293.0,622.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3313,11,WRG,540.0,708.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3314,12,WRG,1011.0,616.0,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242
3315,1,XNA,16319.0,12891.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3316,2,XNA,20042.0,21575.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3317,3,XNA,16954.0,19006.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3318,4,XNA,12034.0,12795.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3319,5,XNA,12391.0,10806.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3320,6,XNA,17483.0,21144.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3321,7,XNA,14157.0,13905.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3322,8,XNA,9515.0,7124.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3323,9,XNA,5492.0,284.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3324,10,XNA,4845.0,1302.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3325,11,XNA,5208.0,2621.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3326,12,XNA,20100.0,24611.0,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
3327,1,YAK,1371.0,1704.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3328,2,YAK,100.0,665.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3329,3,YAK,-328.0,380.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3330,4,YAK,249.0,552.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3331,5,YAK,256.0,556.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3332,6,YAK,201.0,546.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3333,7,YAK,158.0,273.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3334,8,YAK,1257.0,1518.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3335,9,YAK,912.0,553.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3336,10,YAK,612.0,1193.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3337,11,YAK,-477.0,21.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3338,12,YAK,805.0,1043.0,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261
3339,1,YKM,23.0,570.0,YKM,Yakima Air Terminal,Yakima,WA,USA,46.56816972,-120.5440594
3340,2,YKM,396.0,470.0,YKM,Yakima Air Terminal,Yakima,WA,USA,46.56816972,-120.5440594
3341,3,YKM,155.0,643.0,YKM,Yakima Air Terminal,Yakima,WA,USA,46.56816972,-120.5440594
3342,4,YKM,-125.0,423.0,YKM,Yakima Air Terminal,Yakima,WA,USA,46.56816972,-120.5440594
3343,5,YKM,-47.0,-38.0,YKM,Yakima Air Terminal,Yakima,WA,USA,46.56816972,-120.5440594
3344,6,YKM,-65.0,-128.0,YKM,Yakima Air Terminal,Yakima,WA,USA,46.56816972,-120.5440594
3345,7,YKM,-60.0,-192.0,YKM,Yakima Air Terminal,Yakima,WA,USA,46.56816972,-120.5440594
3346,8,YKM,109.0,-123.0,YKM,Yakima Air Terminal,Yakima,WA,USA,46.56816972,-120.5440594
3347,1,YUM,1883.0,2653.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3348,2,YUM,1783.0,1045.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3349,3,YUM,1524.0,196.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3350,4,YUM,-251.0,-128.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3351,5,YUM,-423.0,-398.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3352,6,YUM,1992.0,395.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3353,7,YUM,912.0,1583.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3354,8,YUM,504.0,619.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3355,9,YUM,1003.0,344.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3356,10,YUM,463.0,-689.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3357,11,YUM,311.0,-567.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3358,12,YUM,1190.0,63.0,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722
3359,3,GCC,49.0,109.0,GCC,Gillette-Campbell County,Gillette,WY,USA,44.34889806,-105.5393614
3360,4,GCC,1030.0,1197.0,GCC,Gillette-Campbell County,Gillette,WY,USA,44.34889806,-105.5393614
3361,5,GCC,732.0,1346.0,GCC,Gillette-Campbell County,Gillette,WY,USA,44.34889806,-105.5393614
3362,6,GCC,471.0,874.0,GCC,Gillette-Campbell County,Gillette,WY,USA,44.34889806,-105.5393614
3363,7,GCC,1243.0,766.0,GCC,Gillette-Campbell County,Gillette,WY,USA,44.34889806,-105.5393614
3364,8,GCC,691.0,275.0,GCC,Gillette-Campbell County,Gillette,WY,USA,44.34889806,-105.5393614
3365,9,GCC,-158.0,-640.0,GCC,Gillette-Campbell County,Gillette,WY,USA,44.34889806,-105.5393614
3366,10,GCC,2135.0,848.0,GCC,Gillette-Campbell County,Gillette,WY,USA,44.34889806,-105.5393614
3367,11,GCC,365.0,182.0,GCC,Gillette-Campbell County,Gillette,WY,USA,44.34889806,-105.5393614
3368,12,GCC,1993.0,2199.0,GCC,Gillette-Campbell County,Gillette,WY,USA,44.34889806,-105.5393614
3369,3,RKS,95.0,116.0,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,41.5942175,-109.0651928
3370,4,RKS,66.0,140.0,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,41.5942175,-109.0651928
3371,5,RKS,212.0,266.0,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,41.5942175,-109.0651928
3372,6,RKS,142.0,626.0,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,41.5942175,-109.0651928
3373,7,RKS,113.0,261.0,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,41.5942175,-109.0651928
3374,8,RKS,-207.0,205.0,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,41.5942175,-109.0651928
3375,9,RKS,-328.0,-474.0,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,41.5942175,-109.0651928
3376,10,RKS,1061.0,-190.0,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,41.5942175,-109.0651928
3377,11,RKS,146.0,-407.0,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,41.5942175,-109.0651928
3378,12,RKS,2319.0,2219.0,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,41.5942175,-109.0651928
3379,4,AKN,41.0,18.0,AKN,King Salmon,King Salmon,AK,USA,58.67680167,-156.6492175
3380,5,AKN,409.0,335.0,AKN,King Salmon,King Salmon,AK,USA,58.67680167,-156.6492175
3381,6,AKN,498.0,354.0,AKN,King Salmon,King Salmon,AK,USA,58.67680167,-156.6492175
3382,7,AKN,777.0,38.0,AKN,King Salmon,King Salmon,AK,USA,58.67680167,-156.6492175
3383,8,AKN,544.0,368.0,AKN,King Salmon,King Salmon,AK,USA,58.67680167,-156.6492175
3384,9,AKN,232.0,165.0,AKN,King Salmon,King Salmon,AK,USA,58.67680167,-156.6492175
3385,4,DLG,24.0,40.0,DLG,Dillingham,Dillingham,AK,USA,59.0454125,-158.5033389
3386,5,DLG,365.0,412.0,DLG,Dillingham,Dillingham,AK,USA,59.0454125,-158.5033389
3387,6,DLG,322.0,61.0,DLG,Dillingham,Dillingham,AK,USA,59.0454125,-158.5033389
3388,7,DLG,673.0,3.0,DLG,Dillingham,Dillingham,AK,USA,59.0454125,-158.5033389
3389,8,DLG,144.0,-32.0,DLG,Dillingham,Dillingham,AK,USA,59.0454125,-158.5033389
3390,9,DLG,303.0,227.0,DLG,Dillingham,Dillingham,AK,USA,59.0454125,-158.5033389
3391,4,MKG,682.0,943.0,MKG,Muskegon County,Muskegon,MI,USA,43.16948806,-86.23822306
3392,5,MKG,602.0,814.0,MKG,Muskegon County,Muskegon,MI,USA,43.16948806,-86.23822306
3393,6,MKG,230.0,505.0,MKG,Muskegon County,Muskegon,MI,USA,43.16948806,-86.23822306
3394,7,MKG,41.0,-6.0,MKG,Muskegon County,Muskegon,MI,USA,43.16948806,-86.23822306
3395,8,MKG,-307.0,-294.0,MKG,Muskegon County,Muskegon,MI,USA,43.16948806,-86.23822306
3396,9,MKG,-130.0,-173.0,MKG,Muskegon County,Muskegon,MI,USA,43.16948806,-86.23822306
3397,5,ACK,-26.0,-100.0,ACK,Nantucket Memorial,Nantucket,MA,USA,41.25305194,-70.06018139
3398,6,ACK,2420.0,2377.0,ACK,Nantucket Memorial,Nantucket,MA,USA,41.25305194,-70.06018139
3399,7,ACK,5586.0,4118.0,ACK,Nantucket Memorial,Nantucket,MA,USA,41.25305194,-70.06018139
3400,8,ACK,4427.0,2943.0,ACK,Nantucket Memorial,Nantucket,MA,USA,41.25305194,-70.06018139
3401,9,ACK,102.0,-65.0,ACK,Nantucket Memorial,Nantucket,MA,USA,41.25305194,-70.06018139
3402,5,LWB,248.0,-130.0,LWB,Greenbrier Valley,Lewisburg,WV,USA,37.85830556,-80.39947222
3403,6,LWB,640.0,548.0,LWB,Greenbrier Valley,Lewisburg,WV,USA,37.85830556,-80.39947222
3404,7,LWB,531.0,49.0,LWB,Greenbrier Valley,Lewisburg,WV,USA,37.85830556,-80.39947222
3405,8,LWB,13.0,-151.0,LWB,Greenbrier Valley,Lewisburg,WV,USA,37.85830556,-80.39947222
3406,9,LWB,349.0,298.0,LWB,Greenbrier Valley,Lewisburg,WV,USA,37.85830556,-80.39947222
3407,10,LWB,151.0,-16.0,LWB,Greenbrier Valley,Lewisburg,WV,USA,37.85830556,-80.39947222
3408,11,LWB,52.0,56.0,LWB,Greenbrier Valley,Lewisburg,WV,USA,37.85830556,-80.39947222
3409,6,BJI,4.0,-95.0,BJI,Bemidji-Beltrami County,Bemidji,MN,USA,47.50942417,-94.93372333
3410,7,BJI,-92.0,-147.0,BJI,Bemidji-Beltrami County,Bemidji,MN,USA,47.50942417,-94.93372333
3411,8,BJI,-109.0,-282.0,BJI,Bemidji-Beltrami County,Bemidji,MN,USA,47.50942417,-94.93372333
3412,6,GST,197.0,229.0,GST,Gustavus,Gustavus,AK,USA,58.42438139,-135.7073814
3413,7,GST,356.0,405.0,GST,Gustavus,Gustavus,AK,USA,58.42438139,-135.7073814
3414,8,GST,260.0,243.0,GST,Gustavus,Gustavus,AK,USA,58.42438139,-135.7073814
3415,6,INL,-80.0,-15.0,INL,Falls International,International Falls,MN,USA,48.56618722,-93.40306667
3416,7,INL,-186.0,188.0,INL,Falls International,International Falls,MN,USA,48.56618722,-93.40306667
3417,8,INL,-75.0,-177.0,INL,Falls International,International Falls,MN,USA,48.56618722,-93.40306667
3418,6,WYS,-369.0,-39.0,WYS,Yellowstone,West Yellowstone,MT,USA,44.68839917,-111.1176375
3419,7,WYS,-559.0,-581.0,WYS,Yellowstone,West Yellowstone,MT,USA,44.68839917,-111.1176375
