,Month,Origin,ArrDelay,DepDelay,iata,airport,city,state,country,lat,long
2726,5,ROW,525.0,809.0,ROW,Roswell Industrial Air Center,Roswell,NM,USA,33.30155556,-104.5305556
2727,6,ROW,623.0,948.0,ROW,Roswell Industrial Air Center,Roswell,NM,USA,33.30155556,-104.5305556
2728,7,ROW,91.0,298.0,ROW,Roswell Industrial Air Center,Roswell,NM,USA,33.30155556,-104.5305556
2729,8,ROW,422.0,541.0,ROW,Roswell Industrial Air Center,Roswell,NM,USA,33.30155556,-104.5305556
2730,9,ROW,-345.0,-138.0,ROW,Roswell Industrial Air Center,Roswell,NM,USA,33.30155556,-104.5305556
2731,10,ROW,527.0,545.0,ROW,Roswell Industrial Air Center,Roswell,NM,USA,33.30155556,-104.5305556
2732,11,ROW,169.0,377.0,ROW,Roswell Industrial Air Center,Roswell,NM,USA,33.30155556,-104.5305556
2733,12,ROW,1233.0,1358.0,ROW,Roswell Industrial Air Center,Roswell,NM,USA,33.30155556,-104.5305556
2734,1,RST,7255.0,5362.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2735,2,RST,8047.0,7045.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2736,3,RST,3010.0,3025.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2737,4,RST,2356.0,1927.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2738,5,RST,-352.0,596.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2739,6,RST,4323.0,3427.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2740,7,RST,1287.0,1738.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2741,8,RST,-168.0,494.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2742,9,RST,602.0,867.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2743,10,RST,-927.0,-412.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2744,11,RST,-321.0,112.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2745,12,RST,5811.0,4724.0,RST,Rochester International,Rochester,MN,USA,43.90882639,-92.49798722
2746,1,RSW,8966.0,16569.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2747,2,RSW,33270.0,43310.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2748,3,RSW,31187.0,40505.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2749,4,RSW,17254.0,22304.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2750,5,RSW,12491.0,12127.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2751,6,RSW,17084.0,18031.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2752,7,RSW,19318.0,20077.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2753,8,RSW,7224.0,11595.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2754,9,RSW,-2978.0,1288.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2755,10,RSW,1150.0,4828.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2756,11,RSW,1735.0,8872.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2757,12,RSW,26350.0,33614.0,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2758,1,SAN,74889.0,96473.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2759,2,SAN,80988.0,88022.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2760,3,SAN,49828.0,64785.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2761,4,SAN,9940.0,39038.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2762,5,SAN,26770.0,53561.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2763,6,SAN,58124.0,85467.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2764,7,SAN,33327.0,53940.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2765,8,SAN,23813.0,50579.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2766,9,SAN,-15180.0,13823.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2767,10,SAN,-3342.0,22575.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2768,11,SAN,8228.0,38023.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2769,12,SAN,78339.0,118498.0,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2770,1,SAT,24944.0,29639.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2771,2,SAT,33603.0,35891.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2772,3,SAT,46566.0,48880.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2773,4,SAT,27159.0,29366.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2774,5,SAT,26513.0,31177.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2775,6,SAT,40758.0,39642.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2776,7,SAT,29412.0,35052.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2777,8,SAT,18088.0,25857.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2778,9,SAT,-992.0,4190.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2779,10,SAT,3383.0,10537.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2780,11,SAT,4083.0,13430.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2781,12,SAT,35138.0,43712.0,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2782,1,SAV,8509.0,9357.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2783,2,SAV,11771.0,12765.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2784,3,SAV,16354.0,17088.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2785,4,SAV,14240.0,14857.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2786,5,SAV,12244.0,11227.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2787,6,SAV,19799.0,20291.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2788,7,SAV,15382.0,15737.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2789,8,SAV,14807.0,16952.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2790,9,SAV,2989.0,4188.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2791,10,SAV,7240.0,5551.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2792,11,SAV,5224.0,3780.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2793,12,SAV,14494.0,12227.0,SAV,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2794,1,SBA,19777.0,19188.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2795,2,SBA,9387.0,8733.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2796,3,SBA,2260.0,2759.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2797,4,SBA,-1165.0,374.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2798,5,SBA,3396.0,4044.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2799,6,SBA,6618.0,9562.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2800,7,SBA,6261.0,8333.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2801,8,SBA,2999.0,6034.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2802,9,SBA,2989.0,3989.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2803,10,SBA,3272.0,4843.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2804,11,SBA,2449.0,5281.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2805,12,SBA,9523.0,11844.0,SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2806,1,SBN,11308.0,11480.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2807,2,SBN,10504.0,10208.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2808,3,SBN,5072.0,5200.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2809,4,SBN,5352.0,6027.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2810,5,SBN,1992.0,3869.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2811,6,SBN,6598.0,8894.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2812,7,SBN,3607.0,6792.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2813,8,SBN,306.0,3168.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2814,9,SBN,1049.0,2485.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2815,10,SBN,424.0,1767.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2816,11,SBN,2805.0,4277.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2817,12,SBN,13015.0,12706.0,SBN,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2818,1,SBP,6506.0,6603.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2819,2,SBP,4148.0,4415.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2820,3,SBP,-13.0,1305.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2821,4,SBP,-396.0,855.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2822,5,SBP,3059.0,4030.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2823,6,SBP,3294.0,4617.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2824,7,SBP,1820.0,3101.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2825,8,SBP,144.0,1854.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2826,9,SBP,3490.0,4448.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2827,10,SBP,1552.0,2232.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2828,11,SBP,2306.0,2864.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2829,12,SBP,3641.0,4073.0,SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,35.23705806,-120.6423931
2830,1,SCC,353.0,372.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2831,2,SCC,117.0,166.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2832,3,SCC,518.0,590.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2833,4,SCC,705.0,933.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2834,5,SCC,-147.0,-175.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2835,6,SCC,353.0,601.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2836,7,SCC,1350.0,1657.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2837,8,SCC,1323.0,1788.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2838,9,SCC,196.0,301.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2839,10,SCC,100.0,304.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2840,11,SCC,561.0,651.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2841,12,SCC,603.0,724.0,SCC,Deadhorse,Deadhorse,AK,USA,70.19475583,-148.4651608
2842,1,SCE,992.0,743.0,SCE,University Park,,,USA,40.851206,-77.846302
2843,2,SCE,1524.0,986.0,SCE,University Park,,,USA,40.851206,-77.846302
2844,3,SCE,212.0,25.0,SCE,University Park,,,USA,40.851206,-77.846302
2845,4,SCE,-82.0,4.0,SCE,University Park,,,USA,40.851206,-77.846302
2846,5,SCE,-146.0,12.0,SCE,University Park,,,USA,40.851206,-77.846302
2847,6,SCE,58.0,135.0,SCE,University Park,,,USA,40.851206,-77.846302
2848,7,SCE,-170.0,-99.0,SCE,University Park,,,USA,40.851206,-77.846302
2849,8,SCE,-170.0,29.0,SCE,University Park,,,USA,40.851206,-77.846302
2850,9,SCE,-91.0,53.0,SCE,University Park,,,USA,40.851206,-77.846302
2851,10,SCE,-288.0,-193.0,SCE,University Park,,,USA,40.851206,-77.846302
2852,11,SCE,128.0,259.0,SCE,University Park,,,USA,40.851206,-77.846302
2853,12,SCE,887.0,728.0,SCE,University Park,,,USA,40.851206,-77.846302
2854,1,SDF,23342.0,22803.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2855,2,SDF,37909.0,36376.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2856,3,SDF,31497.0,30035.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2857,4,SDF,9742.0,14585.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2858,5,SDF,12927.0,18608.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2859,6,SDF,31775.0,31734.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2860,7,SDF,17191.0,20836.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2861,8,SDF,8709.0,13634.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2862,9,SDF,2233.0,8380.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2863,10,SDF,-1524.0,4408.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2864,11,SDF,3217.0,9705.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2865,12,SDF,30428.0,30282.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2866,1,SEA,73057.0,89441.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2867,2,SEA,40913.0,73882.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2868,3,SEA,50979.0,89462.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2869,4,SEA,27021.0,58355.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2870,5,SEA,22160.0,63840.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2871,6,SEA,61393.0,106411.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2872,7,SEA,43981.0,84015.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2873,8,SEA,63758.0,88367.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2874,9,SEA,-5320.0,25867.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2875,10,SEA,-18122.0,26995.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2876,11,SEA,14013.0,36714.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2877,12,SEA,181629.0,183519.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2878,1,SFO,310719.0,324025.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2879,2,SFO,173730.0,182446.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2880,3,SFO,72463.0,111041.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2881,4,SFO,42023.0,80975.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2882,5,SFO,95723.0,121168.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2883,6,SFO,178475.0,217610.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2884,7,SFO,149726.0,179847.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2885,8,SFO,118587.0,154039.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2886,9,SFO,55866.0,76149.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2887,10,SFO,31374.0,70611.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2888,11,SFO,70221.0,103810.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2889,12,SFO,160944.0,222103.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2890,1,SGF,19254.0,16421.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2891,2,SGF,23818.0,21056.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2892,3,SGF,15453.0,15106.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2893,4,SGF,8085.0,8542.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2894,5,SGF,5333.0,6828.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2895,6,SGF,13995.0,12872.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2896,7,SGF,7467.0,9091.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2897,8,SGF,4671.0,6510.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2898,9,SGF,2607.0,5066.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2899,10,SGF,-654.0,1768.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2900,11,SGF,1622.0,3490.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2901,12,SGF,15573.0,14582.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2902,1,SGU,1542.0,1022.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2903,2,SGU,973.0,490.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2904,3,SGU,-325.0,-32.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2905,4,SGU,-1548.0,-689.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2906,5,SGU,-1487.0,-378.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2907,6,SGU,-1071.0,-129.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2908,7,SGU,-930.0,-325.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2909,8,SGU,-1207.0,-519.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2910,9,SGU,-1285.0,-789.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2911,10,SGU,-637.0,-516.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2912,11,SGU,-830.0,-736.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2913,12,SGU,1834.0,2102.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2914,1,SHV,6821.0,7049.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2915,2,SHV,6666.0,6454.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2916,3,SHV,9584.0,9077.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2917,4,SHV,3670.0,4298.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2918,5,SHV,3345.0,3952.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2919,6,SHV,3551.0,3781.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2920,7,SHV,3053.0,3635.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2921,8,SHV,3297.0,4152.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2922,9,SHV,-1545.0,37.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2923,10,SHV,308.0,1322.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2924,11,SHV,2597.0,2689.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2925,12,SHV,7288.0,6538.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2926,1,SIT,746.0,993.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2927,2,SIT,1039.0,1542.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2928,3,SIT,90.0,184.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2929,4,SIT,-231.0,277.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2930,5,SIT,316.0,921.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2931,6,SIT,150.0,672.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2932,7,SIT,211.0,608.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2933,8,SIT,780.0,1003.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2934,9,SIT,572.0,951.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2935,10,SIT,1093.0,1852.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2936,11,SIT,873.0,887.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2937,12,SIT,1678.0,1981.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2938,1,SJC,36341.0,54107.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2939,2,SJC,27256.0,40162.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2940,3,SJC,18877.0,35883.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2941,4,SJC,-1181.0,17322.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2942,5,SJC,14940.0,28753.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2943,6,SJC,19369.0,36452.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2944,7,SJC,9723.0,20696.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2945,8,SJC,11246.0,22902.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2946,9,SJC,-9928.0,5300.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2947,10,SJC,-14203.0,7172.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2948,11,SJC,2408.0,15499.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2949,12,SJC,45793.0,61635.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2950,1,SJT,824.0,948.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2951,2,SJT,149.0,578.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2952,3,SJT,758.0,1228.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2953,4,SJT,126.0,493.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2954,5,SJT,368.0,509.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2955,6,SJT,245.0,804.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2956,7,SJT,-196.0,777.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2957,8,SJT,-220.0,84.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2958,9,SJT,-1326.0,-719.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2959,10,SJT,-7.0,-6.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2960,11,SJT,-164.0,-32.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2961,12,SJT,60.0,136.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
