,Month,Dest,ArrDelay,DepDelay,iata,airport,city,state,country,lat,long
2860,5,SDF,13986.0,17859.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2861,6,SDF,26514.0,27474.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2862,7,SDF,22075.0,26830.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2863,8,SDF,9801.0,18064.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2864,9,SDF,830.0,8198.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2865,10,SDF,-1138.0,7399.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2866,11,SDF,5223.0,10817.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2867,12,SDF,29246.0,29422.0,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2868,1,SEA,62964.0,93087.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2869,2,SEA,65548.0,83365.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2870,3,SEA,83628.0,85051.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2871,4,SEA,49895.0,63334.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2872,5,SEA,58418.0,67460.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2873,6,SEA,126047.0,104906.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2874,7,SEA,88980.0,93704.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2875,8,SEA,60173.0,88898.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2876,9,SEA,-31783.0,28293.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2877,10,SEA,-5478.0,26661.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2878,11,SEA,4284.0,40063.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2879,12,SEA,168057.0,156867.0,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2880,1,SFO,387248.0,329544.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2881,2,SFO,203235.0,196254.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2882,3,SFO,105799.0,112245.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2883,4,SFO,81347.0,90198.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2884,5,SFO,120777.0,131739.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2885,6,SFO,281988.0,232374.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2886,7,SFO,209557.0,216059.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2887,8,SFO,138461.0,171607.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2888,9,SFO,35123.0,93411.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2889,10,SFO,30668.0,83490.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2890,11,SFO,43967.0,114470.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2891,12,SFO,236900.0,247814.0,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2892,1,SGF,12512.0,13241.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2893,2,SGF,16052.0,16386.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2894,3,SGF,13630.0,14245.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2895,4,SGF,6918.0,8340.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2896,5,SGF,6665.0,7991.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2897,6,SGF,11677.0,12397.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2898,7,SGF,8321.0,10197.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2899,8,SGF,3965.0,6477.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2900,9,SGF,-538.0,2988.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2901,10,SGF,-1023.0,2207.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2902,11,SGF,1409.0,3657.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2903,12,SGF,14445.0,13976.0,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2904,1,SGU,1908.0,1377.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2905,2,SGU,1078.0,1436.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2906,3,SGU,225.0,781.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2907,4,SGU,-272.0,142.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2908,5,SGU,-409.0,219.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2909,6,SGU,-536.0,408.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2910,7,SGU,-463.0,244.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2911,8,SGU,-731.0,175.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2912,9,SGU,-1141.0,-52.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2913,10,SGU,-862.0,384.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2914,11,SGU,-1627.0,-134.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2915,12,SGU,2460.0,2833.0,SGU,St George Muni,St George,UT,USA,37.09058333,-113.5930556
2916,1,SHV,8661.0,9269.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2917,2,SHV,7878.0,8414.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2918,3,SHV,11436.0,11655.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2919,4,SHV,7059.0,7372.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2920,5,SHV,5002.0,4959.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2921,6,SHV,6626.0,7173.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2922,7,SHV,5354.0,7087.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2923,8,SHV,3612.0,5054.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2924,9,SHV,192.0,1725.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2925,10,SHV,69.0,1475.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2926,11,SHV,3101.0,3002.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2927,12,SHV,8826.0,7833.0,SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833
2928,1,SIT,1335.0,1831.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2929,2,SIT,1378.0,1185.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2930,3,SIT,732.0,931.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2931,4,SIT,411.0,753.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2932,5,SIT,1271.0,1596.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2933,6,SIT,924.0,1068.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2934,7,SIT,1339.0,1404.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2935,8,SIT,1127.0,1293.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2936,9,SIT,823.0,581.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2937,10,SIT,1616.0,1765.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2938,11,SIT,709.0,793.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2939,12,SIT,2534.0,2794.0,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2940,1,SJC,53377.0,54606.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2941,2,SJC,35446.0,47580.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2942,3,SJC,30637.0,41417.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2943,4,SJC,16727.0,25698.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2944,5,SJC,27346.0,38284.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2945,6,SJC,49382.0,50233.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2946,7,SJC,17198.0,35828.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2947,8,SJC,16895.0,35657.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2948,9,SJC,-8161.0,12884.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2949,10,SJC,-10028.0,12878.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2950,11,SJC,-7514.0,20544.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2951,12,SJC,53975.0,69690.0,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2952,1,SJT,803.0,1126.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2953,2,SJT,972.0,1186.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2954,3,SJT,1654.0,1743.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2955,4,SJT,1660.0,1348.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2956,5,SJT,932.0,1126.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2957,6,SJT,1656.0,1623.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2958,7,SJT,1272.0,1390.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2959,8,SJT,1238.0,977.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2960,9,SJT,-295.0,330.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2961,11,SJT,-75.0,50.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2962,12,SJT,158.0,194.0,SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,31.35775,-100.4963056
2963,1,SJU,22293.0,26221.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2964,2,SJU,30623.0,30045.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2965,3,SJU,33999.0,32538.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2966,4,SJU,20461.0,21872.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2967,5,SJU,13595.0,20665.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2968,6,SJU,38499.0,37942.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2969,7,SJU,41357.0,39201.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2970,8,SJU,31281.0,32001.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2971,9,SJU,9521.0,8958.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2972,10,SJU,3920.0,10168.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2973,11,SJU,6411.0,12684.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2974,12,SJU,29815.0,34636.0,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2975,1,SLC,168097.0,149596.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2976,2,SLC,86027.0,89401.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2977,3,SLC,53129.0,62137.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2978,4,SLC,-6156.0,16012.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2979,5,SLC,-11859.0,15192.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2980,6,SLC,37808.0,57163.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2981,7,SLC,20309.0,55993.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2982,8,SLC,2516.0,43231.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2983,9,SLC,-48803.0,-6036.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2984,10,SLC,-41481.0,-7082.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2985,11,SLC,-30444.0,1350.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2986,12,SLC,170114.0,166258.0,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2987,1,SLE,1463.0,297.0,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2988,2,SLE,772.0,-207.0,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2989,3,SLE,1067.0,-24.0,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2990,4,SLE,867.0,-35.0,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2991,5,SLE,475.0,-119.0,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2992,6,SLE,85.0,-74.0,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2993,7,SLE,-18.0,282.0,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2994,8,SLE,-249.0,-137.0,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2995,9,SLE,-554.0,-104.0,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2996,10,SLE,-76.0,-99.0,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2997,1,SMF,52059.0,55653.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
2998,2,SMF,35044.0,46885.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
2999,3,SMF,40355.0,46806.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
3000,4,SMF,27296.0,30803.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
3001,5,SMF,26396.0,38238.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
3002,6,SMF,51146.0,52858.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
3003,7,SMF,24040.0,39721.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
3004,8,SMF,20847.0,37689.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
3005,9,SMF,-5321.0,10401.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
3006,10,SMF,-1555.0,14485.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
3007,11,SMF,-54.0,21585.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
3008,12,SMF,72739.0,81076.0,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
3009,1,SMX,1445.0,1320.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3010,2,SMX,1341.0,986.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3011,3,SMX,315.0,470.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3012,4,SMX,119.0,136.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3013,5,SMX,257.0,457.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3014,6,SMX,-558.0,109.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3015,7,SMX,-518.0,52.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3016,8,SMX,-1042.0,-384.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3017,9,SMX,-873.0,-190.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3018,10,SMX,-599.0,227.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3019,11,SMX,-928.0,-242.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3020,12,SMX,-212.0,269.0,SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,34.89924833,-120.4575825
3021,1,SNA,39302.0,40934.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3022,2,SNA,26137.0,33683.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3023,3,SNA,22965.0,30149.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3024,4,SNA,14659.0,17552.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3025,5,SNA,16981.0,23990.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3026,6,SNA,27570.0,28081.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3027,7,SNA,12212.0,25629.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3028,8,SNA,12047.0,24326.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3029,9,SNA,-5099.0,9583.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3030,10,SNA,-11851.0,8431.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3031,11,SNA,-5873.0,10484.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3032,12,SNA,47060.0,47863.0,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
3033,1,SPI,5570.0,5326.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3034,2,SPI,4697.0,4442.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3035,3,SPI,2637.0,2579.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3036,4,SPI,1342.0,1326.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3037,5,SPI,152.0,357.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3038,6,SPI,3674.0,3491.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3039,7,SPI,1060.0,1257.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3040,8,SPI,67.0,315.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3041,9,SPI,257.0,354.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3042,10,SPI,-52.0,129.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3043,11,SPI,905.0,1311.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3044,12,SPI,2986.0,2891.0,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3045,1,SPS,2052.0,2168.0,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.98879611,-98.49189333
3046,2,SPS,1534.0,2001.0,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.98879611,-98.49189333
3047,3,SPS,1952.0,2233.0,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.98879611,-98.49189333
3048,4,SPS,1288.0,1799.0,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.98879611,-98.49189333
3049,5,SPS,875.0,1371.0,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.98879611,-98.49189333
3050,6,SPS,871.0,1318.0,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.98879611,-98.49189333
3051,7,SPS,111.0,835.0,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.98879611,-98.49189333
3052,8,SPS,704.0,1390.0,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.98879611,-98.49189333
3053,9,SPS,-1084.0,-37.0,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.98879611,-98.49189333
3054,1,SRQ,4477.0,4452.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3055,2,SRQ,10010.0,7643.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3056,3,SRQ,13938.0,12494.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3057,4,SRQ,3763.0,4253.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3058,5,SRQ,-679.0,432.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3059,6,SRQ,2953.0,3768.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3060,7,SRQ,6288.0,7113.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3061,8,SRQ,4826.0,5594.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3062,9,SRQ,659.0,633.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3063,10,SRQ,3152.0,2809.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3064,11,SRQ,3364.0,2443.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3065,12,SRQ,8923.0,7894.0,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3066,1,STL,34373.0,52960.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3067,2,STL,62062.0,67951.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3068,3,STL,60005.0,67519.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3069,4,STL,33327.0,46411.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3070,5,STL,35687.0,47540.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3071,6,STL,69078.0,80477.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3072,7,STL,50671.0,66759.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3073,8,STL,26731.0,45560.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3074,9,STL,-3208.0,19394.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3075,10,STL,2121.0,22185.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3076,11,STL,2176.0,27390.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3077,12,STL,66639.0,82919.0,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3078,1,STT,2583.0,3113.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3079,2,STT,4202.0,4232.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3080,3,STT,4731.0,4409.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3081,4,STT,3829.0,4389.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3082,5,STT,21.0,1361.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3083,6,STT,3053.0,3583.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3084,7,STT,3737.0,3975.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3085,8,STT,3119.0,3655.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3086,9,STT,535.0,536.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3087,10,STT,1077.0,1379.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3088,11,STT,1082.0,1246.0,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
